key,name,pos,team,pass_tds,pass_yds,pass_ints,rush_tds,rush_yds,receptions,reception_tds,reception_yds,two_pts,fumbles,kick_0_19,kick_20_29,kick_30_39,kick_40_49,kick_50,kick_extra_points,df_points_allowed_per_game,df_sacks,df_safeties,df_fumbles,df_tds,df_ints
reynolds_WR_DEN,Josh Reynolds,WR,DEN,,,,0.0,0.0,24.0,2.0,286.0,,,,,,,,,,,,,,
mingo_WR_CAR,Jonathan Mingo,WR,CAR,,,,0.0,0.0,25.0,1.0,321.0,,,,,,,,,,,,,,
turpin_WR_DAL,KaVontae Turpin,WR,DAL,,,,0.0,60.0,18.0,2.0,230.0,,,,,,,,,,,,,,
rodriguez_RB_WSH,Chris Rodriguez Jr.,RB,WSH,,,,1.0,116.0,12.0,0.0,86.0,,,,,,,,,,,,,,
ogunbowale_RB_HOU,Dare Ogunbowale,RB,HOU,,,,1.0,127.0,10.0,0.0,74.0,,,,,,,,,,,,,,
patterson_RB_PIT,Cordarrelle Patterson,RB,PIT,,,,1.0,125.0,7.0,0.0,54.0,,,,,,,,,,,,,,
mcintosh_RB_SEA,Kenny McIntosh,RB,SEA,,,,1.0,114.0,8.0,0.0,58.0,,,,,,,,,,,,,,
chestnut_RB_TEN,Julius Chestnut,RB,TEN,,,,1.0,111.0,9.0,0.0,61.0,,,,,,,,,,,,,,
shipley_RB_PHI,Will Shipley,RB,PHI,,,,1.0,141.0,8.0,0.0,56.0,,,,,,,,,,,,,,
mason_RB_SF,Jordan Mason,RB,SF,,,,1.0,164.0,4.0,0.0,27.0,,,,,,,,,,,,,,
iosivas_WR_CIN,Andrei Iosivas,WR,CIN,,,,0.0,0.0,23.0,2.0,254.0,,,,,,,,,,,,,,
texans_DST_HOU,Texans,DST,HOU,,,,,,,,,,,,,,,,,23.75,41.0,,10.0,3.0,14.0
panthers_DST_CAR,Panthers,DST,CAR,,,,,,,,,,,,,,,,,23.625,40.0,,9.0,2.0,13.0
sanders_K_MIA,Jason Sanders,K,MIA,,,,,,,,,,,,,,9.0,7.0,38.0,,,,,,
folk_K_TEN,Nick Folk,K,TEN,,,,,,,,,,,,,,9.0,7.0,31.0,,,,,,
bellinger_TE_NYG,Daniel Bellinger,TE,NYG,,,,0.0,0.0,35.0,1.0,291.0,,,,,,,,,,,,,,
parkinson_TE_LAR,Colby Parkinson,TE,LAR,,,,0.0,0.0,32.0,3.0,319.0,,,,,,,,,,,,,,
dulcich_TE_DEN,Greg Dulcich,TE,DEN,,,,0.0,0.0,29.0,1.0,329.0,,,,,,,,,,,,,,
ertz_TE_WSH,Zach Ertz,TE,WSH,,,,0.0,0.0,32.0,2.0,305.0,,,,,,,,,,,,,,
franklin_WR_DEN,Troy Franklin,WR,DEN,,,,0.0,0.0,23.0,1.0,286.0,,,,,,,,,,,,,,
atwell_WR_LAR,Tutu Atwell,WR,LAR,,,,0.0,12.0,20.0,1.0,265.0,,,,,,,,,,,,,,
